-1.497083236377105164e+00,8.454775094135367208e-01,8.377673945038680570e-01,-9.855903389040535645e-01,2.053563116421147083e-01,-2.547901602324872394e-01,6.205086559313500311e-02,-1.917806935631261589e-01,1.352274444229942529e-01,1.290573646745311720e+00,1.235183239438742309e+00,-4.527277011812351204e-01,2.187433040503005133e-01,-1.052652928293778212e+00,6.382544302827984906e-01,1.534046961010969046e+00,3.587653686218387206e-01,2.104151786119231871e-01,-1.572649197276364985e+00,1.700525554331805689e-01,4.239213417889572955e-01,-8.294124616386197024e-01,6.203006777475201794e-01,-1.527894774792342703e-01,-1.849966489372228962e+00,5.972048936866902746e-01,1.290563279020359833e+00,4.771610551660503408e-01,-1.732644476604757955e+00,1.034116396667438487e+00,1.893912710604640504e-01,-8.208865036276975502e-01,-1.544080473144197496e+00,1.043516571153413786e+00,1.281347899265868229e+00,-1.579839145396789934e+00,7.872840005991630363e-01,5.574607427870528209e-01,1.030094688199534536e+00,1.917098558113405904e-01,1.176738155239951622e+00,8.190693044516146326e-01,-1.140282805200165672e+00,1.736127558823360451e-01,-4.063907735290605006e-01,-1.489199559093014713e+00,1.232707710276507829e+00,-1.418001395615286153e+00,-1.087532946744938611e+00,-3.022420089024555612e-01,-1.086524086446773341e+00,-1.419121494234492520e+00,-1.075311732949121524e+00,-1.074945473353465131e+00,8.891397433104913928e-01,9.452694552746792045e-01,-2.095626143824007581e+00,-1.348059307243226312e+00,1.939271969007283214e-01,-1.343072155952515834e+00,-2.591591039522087581e+00,-2.637525274022288757e-01,-3.699424424489564101e-01,-1.707916889224362633e-01,-4.606546518187830674e-01,-1.732000397550683912e+00,-8.283829011939036757e-01,5.559829753298287658e-01,-2.352564085556891893e-01,-4.250830334298965618e-01,-1.168212077336422267e-01,-2.169111987233491440e-02,-3.123987956309150736e-03,8.646080170886185634e-01,1.720670461716541644e-01,-2.487617243249571342e-01,-1.001459658286451004e+00,5.237591470108134833e-02,3.102516064272010654e-01,-1.178640269188311551e+00,-1.040054310613826999e-01,1.375215591518082370e+00,-1.208861432011127057e+00,-9.351657750294428695e-01,3.356806710127072102e-02,5.873126129706685017e-01,-1.466064626314327220e-02,8.437007904033677619e-01,-1.143074706502804405e+00,9.669507366622950295e-01,-4.446701506276524718e-01,3.980217500071913661e-01,-3.444187266341093290e-01,-3.389622437967750312e-01,-1.347637946752425320e+00,-5.944402081236238589e-01,-1.918001238264059882e+00,1.216844073321689645e+00,5.820943087141671191e-01,-1.759696423060061743e-01
-2.666772518120385377e-02,1.012162783624535933e+00,3.666938387178681480e-01,-6.821300008601590692e-01,1.012550347283073915e+00,9.063870565969818216e-01,-4.457237236218277165e-01,2.143948630843225123e-01,-6.875974977943911659e-01,5.045578913425757817e-01,1.331504810663121374e-01,-9.751477522712107548e-01,-1.974896566037997792e+00,-1.327389499286653951e+00,-2.721969468458718122e-01,1.097990344330323831e+00,1.620281147950257683e+00,-1.180552093162434257e+00,7.248064032814096613e-01,-3.820731272361002073e-01,6.098383120230760346e-01,5.223685674220733544e-02,-1.017671566815680384e+00,-2.189340546815564947e-01,4.418442781081452497e-01,5.516272857602079194e-01,-1.072210784106685466e+00,-4.493764810400689425e-01,-4.842729585204787884e-02,2.502590200399045228e-01,-1.108939288842824888e+00,6.063500971217494762e-01,1.118517511400183739e+00,2.775658517921070434e+00,-5.491983359256095154e-01,1.095927922502552665e+00,3.605437667321067519e-01,1.974527858321339091e-01,2.641635261996768541e-02,1.558280584456081863e+00,8.626588839773202677e-01,6.889285668965917653e-01,5.301129047174638620e-01,6.418654297857185886e-01,2.315389464558280652e-01,-2.051849627962321510e+00,-1.636033433385784275e-01,7.762071749421139977e-02,-4.880784601267663114e-01,-1.030552524871700459e+00,-4.201978348724565993e-01,1.397845195655056660e-01,-1.451492496383202324e+00,-1.534343494346462000e+00,2.773074668972923540e-01,-1.809467855939205228e+00,-3.655225190930737611e-01,5.631582315431656882e-01,3.571824153157985293e-01,-1.016987379245656298e+00,-1.520192338554426259e+00,2.502169654048324032e-01,2.045977158831697174e-01,-1.290442609734671897e-01,1.111897459059982385e+00,-6.595095380263247264e-01,5.369518160239278304e-01,7.389163751729384277e-02,2.349412017665022834e+00,7.013972713564761152e-01,1.120843136971117621e-01,-2.780726462750399697e-01,5.349330743583141645e-01,9.279374561391073861e-01,7.013543350810717003e-01,5.750679401099570986e-01,-4.141511206956277058e-01,-6.692651256723878284e-01,-6.407685349659196783e-01,-4.022311129715883671e-01,-7.821087255490491996e-01,-1.093921288264955605e+00,6.770790131332833639e-02,-5.752413151807190816e-01,1.597761217329402683e+00,1.946865821512002270e+00,-6.730507327490404812e-01,8.573009589939609154e-02,1.447743563948259204e+00,-3.702096935369710295e-01,1.557451848264664651e+00,4.590589987267781891e-01,-2.621565622820940522e+00,-1.308195188575120849e+00,-1.604561017399328549e+00,-1.354556038986083566e+00,5.028399667476405321e-01,6.339393597280000847e-01,1.215862579002361166e+00,5.099778586247041279e-01
-9.516913316280277424e-02,-1.573981518692164627e+00,1.682684991965261556e+00,8.221212984966430604e-01,-2.894321170238696173e-01,-7.680565438728230720e-01,-2.374013831752816162e-01,-8.329249152910748188e-01,-7.710414660230123785e-01,6.715791032885862211e-02,1.874026705484843902e-01,1.250743019274743517e+00,-1.303169738271297673e+00,2.377688691626493045e-01,8.590414029233864879e-01,-1.544305700807506510e+00,-2.125257062722568424e+00,4.648450619857693970e-03,-1.738946347629297451e+00,-7.122888254472475866e-01,4.482128199931726398e-01,2.085649793084015102e-01,7.200080048487755846e-01,7.918342827874245982e-02,-6.298078102924442589e-02,-5.881372316560113944e-01,8.332105914660613566e-01,-8.324194132058145845e-01,6.436373853553243318e-01,4.702587963555087680e-01,-9.272866724434249974e-01,1.105392539544973740e+00,-4.372627349790074169e-01,-1.338524639513232195e+00,-1.818335396765643000e-02,-1.322416299601344436e+00,1.670720724355250653e+00,1.103484334056663574e+00,-5.042986706025474365e-03,-1.253268434714830626e+00,4.272292956808225184e-01,-8.651668266764345194e-01,1.442730966219451239e-01,-4.196003201347014988e-01,-1.058819766433169773e+00,-2.511811584329201041e-01,3.712374682350396138e-01,1.609136280607689207e+00,2.642191523444630818e-01,8.718787381817608706e-01,2.084329708973293449e-01,-1.148075958335558644e+00,4.119949254858070176e-01,1.245825605964502092e+00,8.302327331990204673e-01,-1.480515577428498097e-01,-8.900574385020992851e-01,6.841087853569741140e-02,-9.099823524040846490e-01,-5.847075609737046875e-01,9.042002002264912588e-03,-4.154403280422442335e-01,-5.092279009200281203e-01,8.923636864307175065e-01,3.226949308821153162e-01,8.598918927992867944e-01,-5.980039091354120151e-01,-8.150140883352472443e-01,-2.432221817006926523e-01,2.900451510977382075e-01,9.584094953525166272e-01,-2.427373583534117585e-01,9.063275932571474014e-01,-8.534518075598029885e-01,-7.501746945474653261e-01,1.928840671574772792e+00,-1.304121384967976915e+00,-9.439178952573029635e-02,-3.916438421028521910e-01,-5.191185620806375578e-01,-1.459042605981244911e+00,-5.521369846217408783e-01,2.117614900854491722e-01,4.424037986626575686e-02,1.294789315868107193e+00,6.134679894920610499e-01,3.393392199462415548e-01,8.374568917755254027e-01,-1.353781517929023126e+00,4.586399563657026501e-01,1.454614425915300435e+00,-9.269683918190747551e-01,2.050737409688545010e-01,2.550167664539680357e-01,-2.540092702384363577e+00,5.130664419219913563e-01,-3.492770261351192396e-01,6.828881557077788600e-02,6.502251251021469169e-01,-5.692367270712848093e-01
-8.746933246301989984e-01,-1.046054551682495060e+00,7.850864409258052623e-01,6.871419338848242520e-01,5.653924228498798943e-01,8.702875272148064001e-01,4.084137885389584888e-01,-8.836371282352399881e-01,-1.071628232183396978e+00,1.118703871154953955e+00,9.152120141785381469e-01,1.996881258307626972e+00,9.416572914657391769e-01,-7.969312304952606008e-01,3.678427669422650315e-01,1.780308087404800510e+00,2.595167050078772686e-01,-3.359168904232999742e-01,5.953577914510596036e-01,7.199714655602167390e-01,-5.769023222150929664e-01,-5.547149521176386600e-01,1.197260941546004265e+00,1.647271186927675268e+00,1.291305504646991675e+00,-1.023141684574681465e+00,4.897753530574862624e-01,-5.927453165787547329e-01,2.411336527518115058e-01,-6.019840707163927052e-01,-5.480444206201821045e-01,9.336262333574147920e-01,2.851226081497679754e-01,3.719867911119167925e-01,-1.197895735850196930e+00,-1.333142654884643230e+00,9.173960073812119642e-01,6.063108959223739713e-01,-1.866473487941685327e+00,-1.182264966985519195e+00,-1.315224305918656134e+00,5.096532257978648728e-01,-2.646315221968965070e-01,9.418882372128960512e-01,-1.195864200997171611e+00,9.522324470803801288e-01,1.466053532085989999e-02,-1.098523665958823115e+00,-1.036938723957495867e+00,4.469167947603264190e-01,1.506318317860215306e+00,-5.257687968837535530e-01,-1.065575765746652248e+00,1.205253660038260843e+00,7.422780389296842474e-01,-4.240392583192095777e-01,-3.295465438247662693e+00,4.733157013554867287e-01,-8.300942748861596110e-01,5.287610954437882427e-01,-3.923913275081814533e-01,-1.018336746011882177e+00,-1.743598969552490274e+00,8.401766116655040584e-01,1.844195543996700160e+00,-1.044027674345564538e+00,1.823469380543054186e+00,1.475892909208580683e-01,2.012768978477174064e-01,-1.176350309479133438e+00,-1.262828095053995181e+00,-9.162573591637646064e-01,-4.224699340128720282e-01,-6.108246113053134030e-01,2.263753889995867574e+00,2.502377383546769418e-01,-8.110157648718951950e-01,-4.255875953053811500e-01,1.028393087937167438e+00,7.118064625264325374e-01,-1.044042797850805337e+00,3.092287961595706069e-01,9.326925023998577924e-01,4.222244478807450352e-01,-7.281961367055881373e-01,2.237320441925841674e+00,9.228754686198957780e-01,2.276832351634542895e-01,-8.097024882866221684e-01,3.988882740477777133e-01,2.243636842644750828e+00,9.656257662452288892e-02,3.340693735974785139e-01,-1.971691840526332618e+00,-1.026997784162899663e+00,9.684192471703909622e-01,7.517588102185204235e-01,-4.462411541462223408e-01,1.057519507832041850e+00,3.479242490358605555e-02
-1.207438673319397582e+00,-1.039052390778603341e+00,1.190702405880432080e+00,-1.890908838857808805e+00,-2.047289315731475323e+00,1.215164388597795020e-01,-6.893918074081523129e-01,8.710753641738854247e-01,-4.008836332524294277e-01,-8.562809772367659944e-01,-8.227204565500219058e-01,2.187675318343755559e-02,-4.889495195217569701e-01,4.191761725271048733e-01,-6.194752057309670379e-01,1.407931686598251908e-01,-2.290535864889109985e-01,2.266440819833578368e-01,-1.904178234805479764e-01,7.328266103665817544e-02,1.017840598204706515e+00,5.285362878156902866e-01,8.607270434568182749e-01,3.442008654982727789e-01,4.407261970962867981e-01,1.586561319031867257e+00,-7.536993921696938381e-01,-7.212033050064760031e-01,1.188261397456659596e+00,-3.072487726322696289e-01,-3.445683659654266706e-01,-1.280386731215496843e+00,-6.190443584394000887e-01,-1.708152757400642541e+00,7.247910268983184801e-02,2.648349388946948046e+00,-4.389409516666703537e-01,1.174861273292989283e+00,-7.041676765522213166e-02,4.499656629784546391e-01,3.072660273295981792e-01,-3.008289904539329096e-01,1.155977983801882658e+00,-4.851329663833014449e-01,2.757880061637304689e-02,1.386077708470575764e+00,-3.965663447677220121e-01,7.343578269787492951e-01,6.940506243985480328e-01,-8.390285271277010681e-02,-5.972295117167969458e-02,-1.020590597879068140e+00,4.976766089942799010e-01,-3.982209059378957750e-01,1.422068558962778839e+00,-3.582628110802947297e-01,1.850245491055990454e+00,9.911448811243787904e-02,-9.665424901682647674e-01,1.535691017568822092e-01,-8.536996871681462595e-01,7.661353479633240537e-01,-2.239674244438134842e-01,1.019617651492490618e+00,1.000612203060960104e+00,1.104546712082003612e+00,-5.622039131041760562e-01,1.532944145210476172e+00,-4.902166725659471980e-01,-8.043189924784364953e-02,-6.581845239809138715e-01,-1.048687500264999350e+00,-1.035687978268709175e+00,-9.952137566277001468e-02,1.139615082978564731e+00,5.970847610084800694e-01,1.100452177123835362e+00,1.152918494674868566e-01,1.120840642492294537e+00,-7.429128967155258501e-01,-9.705972444821069356e-01,-2.482023594552306700e-01,4.705208696587406814e-01,-5.699713353755477829e-01,-5.606778221207706636e-01,-7.086567734344648706e-01,-2.145189501110010166e+00,-2.290348080809706255e-01,-9.049152842932398771e-03,8.678067412334476982e-01,-5.920474306066660919e-01,-7.360067802645935409e-01,1.784320446618717471e+00,7.344827539878003853e-01,3.746463993062634779e-01,-3.811020073633915595e-01,-2.753852413052716025e-02,-8.273552144804716679e-01,-3.019267627724604372e-02,9.446746810220888468e-01
-4.510024830871354196e-01,2.655586817466886740e-01,-1.618475979333277859e-01,4.293933209411880392e-01,-1.626355610517149775e-01,-4.856595673623094744e-01,-2.597762384598972241e-01,-2.064367184653368992e-01,4.567810302856600280e-01,-1.138740027242592934e+00,2.819172802430742752e-01,-1.516259326782774530e-01,6.063204910292389060e-01,-9.073426374703345010e-01,3.744617925158831295e-01,4.276579250400116550e-01,4.144413038017714657e-01,1.064454414382516756e+00,3.465981917068198803e-01,-3.278911644690027383e-01,1.307505989216429132e+00,7.881998036130654084e-01,-3.268905553511768369e-01,-5.943708470641441144e-01,1.745593243064311739e+00,-2.397613334509746397e-01,-2.150388572026897815e+00,-2.601356357597954805e-01,-6.204717121121989393e-02,-3.501201749887646875e-01,7.295513104700094287e-01,-9.011153429660323511e-01,2.652065649362997490e+00,2.146189292900506362e-01,4.065110580090456338e-01,-6.469636585304991971e-01,-4.770179508867563589e-01,3.725803258915814098e-01,-6.386318310201609671e-01,4.837859959959558975e-01,1.373407291081478965e+00,7.832981342485373366e-01,1.638585473798267911e+00,1.137492185148903046e+00,-6.688293722691863730e-01,-5.683460625267622301e-01,-5.805147162353908596e-01,-3.427193376182920415e-01,-9.359443621580906258e-01,1.037901273044047334e+00,1.954387912888219947e-01,8.797679863902254649e-01,1.359726664184261580e+00,-8.819054322314828775e-01,3.319951347393206853e-01,-1.529317445325977909e+00,-1.498375284256501017e+00,-1.274800861440737121e+00,-1.777001364092279934e+00,-2.277050578511072010e-01,-2.706929108148743990e-01,-5.087803351863215973e-01,-2.207011077794085729e-01,-5.196537388520334755e-01,-1.603408858056094788e+00,8.819753987812804785e-02,-2.651570808848751626e-01,2.328522367188310405e+00,-1.607455072082332403e+00,5.860956206296475957e-01,-4.679950225738655489e-01,2.220940521826365865e-02,1.190041630655792382e+00,1.046618953474359293e+00,-2.185940611092313191e+00,-3.125575045499721094e-01,7.092721469468992179e-01,-5.381206622161305297e-01,2.100663933035946951e-01,8.205896760092467046e-01,-1.199838441745870177e-01,-1.409156191264869129e+00,1.576962519413930508e+00,-2.103427781829665388e-01,3.604056795579633210e-01,-1.077393020544513025e+00,8.867968499589730380e-02,7.337632676051518699e-01,7.566250028005404582e-01,9.690463697728315395e-01,-1.366321638294797802e+00,-6.353007540218477134e-01,-1.967373007030458754e-01,-1.975361062124068035e+00,-4.093759135683899819e-01,1.257816040283950887e+00,1.231888798636177063e+00,-5.569761987164499606e-02,3.471608014296417855e-01,1.002920085999857713e+00
-3.714681808954231612e-01,7.520855926422277404e-01,-1.636283409260945731e-01,-4.119047823443539036e-01,-3.149874079140304040e-01,7.539927334453311314e-01,-2.597636163622640271e-01,-7.530902376549591937e-01,8.891747473090139131e-01,-3.705220033096769420e-04,-6.607210415098002665e-01,-1.489453912286569093e+00,-1.034822380457977919e+00,2.190273577831578056e+00,9.334075850175008737e-01,-3.409083365795479548e+00,3.088078238907608353e-01,1.331923037923825603e+00,1.175364655652790524e-01,-4.276906691212878919e-01,-6.104476505131525843e-02,6.767214345170163847e-01,-1.178562739630403478e+00,1.123759956941352334e+00,8.978003255220212697e-01,5.341918730730008114e-02,-1.437119221121473112e-01,-2.833523618207348660e-01,-7.283026499768023854e-01,-4.232140673773386874e-01,-1.445142603050285190e+00,1.063029902200861354e+00,-1.389145598770118173e-01,-2.180450293427280417e-01,-1.769221356208570350e+00,-8.827264820828127911e-01,-1.112999496853775749e+00,2.124056599584324134e-01,8.167784180497751345e-01,2.205850270540377966e+00,6.496622850428541707e-01,-3.359596585107377242e-01,4.930462386349100945e-01,1.916980328807996292e+00,-1.334301184315563882e+00,-1.193924735097541684e-01,9.720789247606193006e-01,1.327494719514995758e+00,1.689785521969012355e-02,-1.684002712145310054e+00,8.666551903014403369e-01,1.302248136560832381e-01,1.050867821492972531e+00,-7.208647189832378954e-01,-1.137394242517969056e+00,1.203464532989191538e+00,-4.066248658516658648e-02,-1.842099885889522559e+00,4.837419140405213036e-01,1.067894210177754433e+00,1.109296562673478315e+00,9.946735634048716745e-01,-1.046936671061775570e+00,-1.841815976756952633e+00,-1.613612223860419193e-01,-1.341827455110620626e+00,-2.916908909524399962e-01,2.192645917690712931e+00,7.865229541610682107e-01,5.198425966992722275e-02,-9.283379170927406887e-02,-5.291141119403867110e-01,-1.713683932093148024e-02,4.112471344269969520e-01,-2.205568619416924114e-01,-1.819633177703264604e+00,5.711670562477897395e-01,6.195376978044271343e-01,-7.192629824748421052e-01,1.237872095414092266e+00,-1.338969530944575936e+00,4.042636589045041084e-01,-1.112475331257311684e+00,4.095337107417333922e-01,5.625318914154763261e-01,-8.682136630783247877e-02,5.223218361618735539e-01,-7.797026762885613804e-01,2.998709752859708422e-01,-2.063793688587103770e+00,3.560420980358761645e-01,-5.859328449107050751e-01,-2.196613902694995346e+00,-5.095705232489970982e-01,-8.303670298309051567e-01,-5.310854757256929792e-01,9.344281383583159517e-01,7.574586357806125658e-01,6.879565778190324665e-02,-3.603248055989793919e-02
-3.081167898924399573e-01,1.188290675613334679e+00,2.123034675730253729e-01,2.527598637331024967e-01,1.896562269668223069e-02,1.179311905371727365e+00,2.722199858217566604e-01,8.514467629328030807e-01,8.649838761412144139e-01,7.769001065475039658e-01,-3.002895272899434032e-01,-9.185908128826691943e-01,-7.608780797179021116e-02,-1.769236418188321558e+00,7.461564012616824781e-01,4.678516448885092216e-01,-3.383750035965665814e-01,1.037428959534754780e+00,4.573446903141250020e-01,-8.208243577552094550e-01,-3.439932851076554221e-01,-5.823073912578728972e-01,-1.961118958249630895e+00,1.769359672488253210e-01,4.812823809947829878e-01,-6.688852815309864752e-01,-1.063182238586956263e+00,4.591408629264237540e-01,-1.883258946663613154e+00,-3.401693154247833473e+00,-1.134418368040261563e-03,1.260166143689974039e+00,2.011716240558714675e-01,-1.670344234362260982e+00,-1.060370317186658973e+00,-1.761094123317471283e+00,-1.050520564613881269e-01,-8.678940857930840247e-01,5.344773058945271327e-01,9.232129635116158584e-01,1.215484423078584175e+00,1.813445072849415363e+00,-3.496744292067686666e-01,1.417190514240636690e+00,-1.480265196481136414e+00,1.335789470456742789e+00,1.121501092358945462e+00,6.733551817231834269e-01,-1.216370478711131131e+00,-1.119488206331578972e+00,-6.182780005284569391e-01,1.809871357673234149e+00,8.080603774607124645e-01,-6.979184658738061264e-01,-9.316815000867203489e-01,-3.275016760373505864e-01,1.734324363926021517e+00,3.584554386760896438e-01,-7.740436455701821261e-01,8.181378256528129000e-01,-9.435171620711415574e-01,-2.037745615203514493e+00,1.694775501753925662e+00,-1.879545255252842217e+00,-1.141307625014624350e+00,1.250288390015268647e-01,-9.004537150324498640e-01,9.026294779702269677e-01,2.779172406472678603e-01,-2.213076892383455618e+00,-7.690079094366063517e-01,-2.112641434427735276e-01,1.376551623871540064e+00,-5.529560717139589965e-01,9.636123728358259033e-01,-4.753546169293140222e-01,-1.529269748563171216e+00,-9.043362079501018336e-01,8.204443215311213455e-01,-9.870114119738052638e-01,2.914396692471463712e-01,-1.306254209595377969e+00,-1.305196397315846690e+00,1.623872134934078781e+00,-1.821740816526288553e-01,-3.626398211456735021e-01,-3.204273297287879574e-01,-9.719241398599880455e-01,-3.834336928804392142e-01,2.883651919220704962e-01,1.256617877566297004e-01,3.305751105643299666e-03,8.753988075770078314e-01,-6.450624099314602455e-01,-4.274412526728776918e-01,-4.120206159384470768e-01,-6.624770141516764799e-01,-6.134763865030402608e-01,1.196610046901681358e-02,3.483140364924857679e-01
1.560383361082420262e-01,3.067197758307114996e-02,4.706126414157107973e-02,-5.359631862625238163e-01,-1.132893728899356134e+00,-3.399349312003037138e-01,1.485775868961949131e+00,7.816903146296345639e-01,5.769242457427227189e-01,-1.431233339651081793e-01,6.973388241175382252e-01,-1.259635425936171671e-02,-8.510983705829335833e-01,-4.360631094837792432e-01,2.171458204880009735e+00,1.502778317061369773e+00,-6.705639252572109799e-01,-1.835379454966058754e-01,-2.625537084763584161e+00,1.034364676479676781e+00,-8.182020866821653193e-01,-3.650591369104607131e-01,-1.677872652158068023e+00,-1.945186687397277014e-01,-4.376210867796533344e-01,2.786776941734334101e-01,-1.049313880872948523e-01,1.831726001467935294e+00,2.573276391128072049e+00,-3.483324924312606874e-01,5.031086013641307142e-01,-2.106044950603499721e+00,1.068376617578682630e+00,-1.715463282824231661e-01,1.435938435365497479e-01,3.160837474248692769e-01,-3.629403442513264855e-01,5.100661637937077275e-01,-5.290349770096124393e-01,-5.533675359158374274e-01,1.513859011507670216e+00,2.567685679773605845e-01,9.363349375584011369e-01,-6.441090547697486679e-01,1.904218837279343823e+00,1.235037288038076803e-01,2.415256492520656273e-01,-7.320825939052035825e-01,6.262775675199183656e-01,-2.299988978772623816e-01,-1.644160401596399534e+00,1.973280771171840586e-01,-7.005403286802780460e-01,-4.399701785783172170e-01,1.173013408817485281e+00,-8.206095892443805440e-01,-4.153615688694054509e-01,9.476177899917421765e-01,1.300437939178098468e+00,1.830034397155486381e-01,2.434070526756855757e-01,1.466200150152712656e+00,7.799795301224010657e-01,2.383282309301411883e-01,1.589601504355721229e+00,9.437726770309534663e-01,-1.436989253303637026e+00,2.023235227073551801e-01,-4.572037145258094348e-01,-1.020123890963044344e+00,7.649597651352997296e-01,3.566369560739430788e-01,2.445589166626341626e+00,-1.597048552845026781e-01,1.644077888210897731e+00,7.228205124209752253e-01,5.814180532048283112e-01,-1.430475235981692794e+00,-1.627772481283618289e+00,2.906134895557091369e+00,-8.234375822819944846e-02,8.301010907312331710e-01,-1.119707500193143579e+00,-2.313540426260441984e-01,1.409436775464183222e+00,-4.628935879152594746e-01,4.378196241057859539e-01,1.558928349978470074e+00,-1.121100540008346247e-01,-3.026321597449112000e-01,-4.101102384520530775e-01,4.231877917301672953e-01,1.085457978257541534e+00,2.290085015080821407e+00,-1.612073546407700661e-02,2.493854250196671174e+00,-4.159143498850669252e-01,1.064398149098281454e+00,-9.499723418005795450e-01,-7.921222649684306338e-01
-1.069640911333804345e+00,7.131868811451993473e-01,-9.047259179821348640e-01,-3.631915521075723130e-01,-6.445693538874365247e-01,-1.591215797793477105e-01,1.840991464446891934e-01,-4.140557806107150185e-01,8.780202950433313447e-02,-1.337887629306289350e+00,8.365270540734083271e-01,-1.777979990729728066e-01,-2.101172135902421578e-01,2.492655425321340101e-01,-1.065861017980130665e+00,4.269120503355853802e-01,8.044892561089115809e-03,1.741923578346967275e-02,-2.636860674693402018e+00,-4.031280894840862383e-01,-7.988230821391725245e-01,2.973827884966043777e-01,-1.017803641187341679e+00,-7.984123636904358889e-01,3.157041442380402740e-01,-3.860097490403404108e-01,8.304249359585836876e-01,-1.294621741122641501e+00,6.710084542357751536e-01,-1.021177046829941482e+00,1.079728909357215993e+00,-1.023257031937659933e+00,3.651449677731703758e-02,3.295805848737165533e-01,1.970009576451358935e-01,9.000793554502570792e-01,-7.480972494640474313e-01,1.321966217635259566e+00,9.268942012469897351e-01,-1.419063030836415606e+00,-3.149851219274119735e-02,-1.253164054047279263e+00,9.704817649284420700e-01,3.760539536470856037e-01,-9.523196865445185955e-01,9.351742678353749394e-01,-1.714124461022694224e+00,1.016061563204014417e+00,1.619074636489902519e-01,-4.406019376584555114e-01,2.193244496711871938e-01,-1.569214900959356174e-01,1.822896294059540123e+00,1.761284709413045158e-01,5.438473018633497302e-01,6.002584510037102250e-01,-9.557921182395973103e-01,1.773725133644594276e+00,8.374666021187617826e-01,2.820462478317010135e-01,-8.580787697437666228e-01,-1.202672672047955693e+00,-4.437157372370277852e-01,-5.343603098318004951e-01,-9.067486133247530666e-02,6.217177732070083840e-01,6.873549263237469509e-01,1.753331030637683474e+00,1.277008038970124604e+00,-3.703293475893639775e-01,1.237691472859917763e+00,8.024305606707957117e-02,7.280043915576336344e-01,-6.356141632384955109e-01,-1.579015780852319889e-02,-3.658322450226990652e-01,6.709099821056164759e-01,-5.716268427277717556e-01,1.292042607746521909e-01,3.997628489446727329e-01,2.134100438739417738e-01,7.952338386724374653e-01,-2.308167624444741883e-01,9.616535679671202319e-02,-8.931288953329079572e-01,1.439463644814707177e-01,-2.394885823126248481e-01,5.223334947914775039e-01,5.839540395366719094e-01,8.777365955670097808e-01,2.202169233481883481e-02,-9.227033928548514785e-01,-1.788836914425915525e+00,1.467234899140320292e-01,-1.864246340462951457e+00,2.914546650096800473e+00,8.761334572072385640e-01,-1.101030732204023518e-02,6.717709099134724360e-01,2.679847056374802250e-01
