9.524363074142330188e-01,3.419440979787850832e-02,1.700240460680374266e+00,3.593918804989992832e-01,-3.706935387542865112e-01,1.323345700407244918e-01,-6.035718668289343780e-01,4.522570210248099687e-01,-8.845849090430391026e-01,-9.244659643868493593e-01,5.716316640035098429e-01,4.465779047926082268e-01,-1.047025427585301038e+00,4.645913269229852705e-01,-2.445463537817539112e+00,-9.452123113996944159e-01,1.656785433879357228e-01,-8.551834522451591536e-02,-1.278334322465363160e+00,2.025806943755513956e+00,1.031030352276193440e+00,1.718093617460474676e-01,1.589842317013409612e-02,-4.445973187668129101e-01,-1.089426553485916438e+00,1.019791155057041987e+00,6.259255109480088564e-01,1.887144100221682316e-02,-1.054580059692211136e-01,-2.835962625814091309e-01,-1.240438066994620919e-01,-1.202291782307266965e+00,-5.788745807926124476e-01,-2.075463213171440183e-02,9.306259182185948609e-01,1.158591009147708295e+00,3.326785312842738818e-01,-4.130189011190910087e-01,2.522512679049777606e-01,1.027321497528449035e+00,-1.762962898091896546e-01,-7.081287697423970240e-01,-4.149673168206240992e-01,3.904582244017303916e-01,-4.502134053710826200e-01,3.050714164663324013e-01,-8.024379933517393759e-01,-5.910944128691051347e-01,-7.827268525652882891e-01,-2.421816325476108256e-01,4.009228294444870944e-01,7.462213304003314507e-01,9.008322569826835435e-01,9.532518696724158469e-02,-1.780132532766603992e+00,4.949451323732103059e-01,-6.392083011510329982e-02,1.206901442331658886e-01,1.800743386342671948e-01,-2.458182517425913094e-01,3.091457144461981499e-01,-3.857476809356141789e-01,2.348354827411784918e+00,-6.689596259768295639e-01,-6.301534205984650194e-01,1.465539342815721735e+00,1.447427648983884652e+00,1.827278377229739181e+00,-8.638890353044430537e-01,5.516029736661334226e-01,2.046737310774898955e+00,6.259186258288439442e-01,3.683367655716129341e-01,1.332057418794368731e-01,-1.443889985274573240e+00,-4.822892954764361195e-01,-7.529357781625798385e-01,1.916198004623110185e+00,1.307864143034399795e+00,-1.621225112951415914e+00
-2.596255564160942497e-01,-8.747159995207752781e-01,1.192428418356957565e+00,-1.568717299329649206e+00,-1.184054554151632743e+00,-1.212668529729879818e+00,-6.329073835530941716e-01,1.741408849820120341e+00,3.290386229269062074e-02,-1.671326039195321744e+00,-1.014025785105355792e+00,-2.511961631369142189e+00,-7.076312468988057436e-01,4.658319124762227426e-01,-3.876018032626849519e-01,9.044381043994051961e-01,6.629282701788618004e-01,-1.373195051295664104e+00,-1.794323027027832085e+00,1.650970584033100985e-01,1.603570422727798706e+00,-8.326154537315704207e-01,-8.921308561963036121e-01,7.568902685944081110e-01,1.122217221615766924e-01,-3.247472097987708084e-02,-1.502122693322171409e+00,9.351457977371162578e-01,1.188434195354256762e+00,-5.099766013860747016e-01,1.934669228997454304e-01,-2.465189673487162114e+00,1.702681008578698529e+00,7.262514392889055648e-01,-5.241135782513361985e-01,-1.185816085947327236e+00,1.243061308910127227e+00,2.716358845412903400e-01,4.009441540855127051e-03,5.697807559221176321e-01,-4.156473525512211498e-01,1.061020102360697770e+00,-4.290101028850283882e-01,-2.804123993531089098e+00,-5.104604778155101830e-01,5.689994645088454206e-01,-1.684775715782907524e+00,-6.829033457690598941e-02,-1.695771796746617044e+00,-2.278174769980621517e-01,1.739358146919779857e+00,2.149012891960387694e+00,1.652207524375005621e+00,7.027017022094950160e-01,-2.177564374393975655e+00,9.585456477385620455e-02,-1.201047544566729908e+00,-9.267209990159790411e-01,1.328343576142827498e+00,-7.381010607193903006e-01,-2.693996752678148532e+00,-6.513618678064019285e-01,-6.468816654786847531e-01,-6.925246041593817736e-01,-5.470309059809177477e-01,-9.352399446277418482e-01,-3.928055876508671496e-01,6.429446035971232432e-01,-4.383039274292860332e-01,1.316183272871011001e+00,7.698290368151300411e-01,1.624423082408310570e+00,-3.332258738720823565e-01,-1.148034691605806179e+00,-2.232030376132730642e-01,1.238385692071406252e+00,-9.027035435168953015e-01,-5.690998560749424007e-01,-6.531717008506644495e-01,-4.743326429360503887e-02
1.286030065209736950e+00,1.941144425453134037e+00,9.315967627584726962e-01,-1.004673303164247411e+00,4.626413392655566170e-01,1.776314800873739941e+00,-2.058750780835135741e-01,-2.909142233696604407e-02,-8.508150710678304973e-01,-1.768766100999366264e+00,-7.738231549466663139e-01,3.329882324408912631e-01,-1.147631432139303964e+00,-1.504543106914423556e-01,-1.047876768513345658e+00,6.081560708292791384e-01,4.279991109710976627e-01,-2.343460830986082044e+00,-1.305802329662588024e+00,-1.725717599302917238e+00,1.184964225782226377e+00,2.004667390117489123e-01,1.879664854526647888e+00,1.553285515326005561e-01,-3.485477638598856731e-01,6.230960036220795084e-01,6.819679236687846702e-01,1.134883403341121033e+00,-1.962541207362636930e-01,3.926913803230361322e-01,1.920082713272447172e+00,1.557916478044800268e+00,-4.911716141255974555e-01,-1.146450588718485708e+00,-4.570897192399731024e-01,-8.753554227752851080e-01,-1.212099127347325389e+00,1.094543624416863259e-01,8.047745237167720500e-01,2.169250083870370549e+00,7.814272975413982802e-01,6.446776913794420860e-01,5.380676903570887071e-02,-1.795310830147741621e+00,7.307594415705844781e-01,7.140549165719864977e-01,7.569416433000969446e-01,-9.288364625323257684e-01,9.109399637518044157e-01,-3.445663634712372442e-02,-5.350507870373406583e-01,-1.185613715052168810e-01,-7.171626925410634623e-01,-7.653526654228040571e-02,-3.704697507650484001e-01,-7.383830027718413236e-01,-1.311419533563198847e+00,-3.464789785295790403e-01,-6.983096607549330592e-01,3.169321915955300994e-01,2.979815168670798542e-01,6.485282845124115125e-01,9.800875311648311605e-01,3.734785360016342759e-01,-7.068689090240238837e-01,-1.797956538766424528e-01,3.100907532815302403e-01,1.127181566295028192e+00,-2.261148038056790099e+00,8.657114277527943047e-01,3.124032651261314797e-01,1.582325346365006657e+00,-4.307358457011684627e-01,-1.613228403009837608e+00,3.136797370008206354e-01,-9.107864252875230715e-01,-1.282422775060254372e+00,-1.350501426463494026e+00,-2.093504422935978937e-01,-1.223219710840338648e+00
3.628599606457850318e-02,4.529255795000621670e-02,3.660258910178632585e-01,7.938888462071972407e-01,1.517986268899836899e+00,2.320638617509706292e-01,1.103679151401970371e+00,6.640384451006583477e-01,-7.325279458433409108e-01,-1.510778557505837671e+00,-1.084189944560839391e+00,5.323706206476118696e-01,6.072012321150574987e-01,-8.149718038030040468e-01,4.487571362943579834e-01,1.814297489656165330e-01,-1.979104414257585987e+00,1.153051399431946678e+00,7.921579136801035759e-01,-8.412905284547701479e-01,-2.744245269340239157e-01,7.377049879893947670e-01,4.135924784948666888e-01,-4.259531562914446040e-02,7.733202033159294331e-01,-1.595359616113306567e+00,-8.347308680504229583e-01,1.903838772831227155e+00,1.054808711745848004e+00,-2.508626844059199668e-01,2.673510185756693414e-01,-1.282048445481249743e-01,1.394771809419020681e+00,6.108323515314025010e-02,5.367190734789132299e-04,1.091466766240120484e-01,1.099796010424368031e+00,2.063072876122621579e+00,-5.640374842190081645e-02,-1.150134037478306587e-01,3.780337862539583371e-01,-8.971073702579219766e-01,1.025827617350297372e+00,9.518349401820954681e-01,-1.672212351777519479e-01,1.850986023875096143e+00,7.505074794906562152e-01,3.014333546648030882e-01,-9.128104587880654375e-01,-1.809014886829343638e+00,-2.350658603658142276e+00,-8.704098972206874008e-01,-6.351341832298323942e-01,6.371866229092396638e-01,-2.446133140081490492e-02,2.620685553187955819e-01,-9.822109342127305354e-02,-1.069700818887334481e+00,-3.169980900207813423e+00,-5.399954324674622885e-01,-4.378262823014243410e-01,-6.422437437728040210e-02,-1.419191798662043258e+00,1.297375379094364289e+00,-9.574183374972616845e-01,1.327415689247506192e+00,-8.044151834073408613e-01,5.855457567236603544e-02,4.820537580205520034e-01,2.210599023893560222e+00,-2.796090241450266412e-01,-1.457055242446701593e+00,4.827530211015841899e-01,9.431220651972341829e-01,5.369527716557145336e-01,1.976532018952082137e-01,5.869400169542153822e-01,2.226563245188916795e+00,7.251241261331198285e-01,6.077594746347808607e-02
5.764741033372418055e-01,2.206074265918547828e-01,-1.553044883922790387e+00,-3.363474784311485943e-01,-8.195809637475380827e-01,-7.838852515100764862e-01,-6.123024201399213107e-02,-4.811016279154740616e-01,8.333156615216757296e-03,1.636183286219796917e+00,2.206606029302138783e+00,2.041203622626943215e+00,7.053350768126726011e-01,-9.742059255493837888e-01,-1.119441435889988457e+00,1.186988239993303385e+00,-8.804658033681675988e-01,2.279181697013172303e-01,-4.351738023107156739e-01,1.530411038674787116e+00,3.811627894957441698e-01,-4.990682572227376768e-01,1.545537598888841457e-01,2.038176135114589727e+00,6.382091557653642999e-01,-1.774238951330467273e+00,-1.917835718055001526e-01,5.062520589070750726e-02,1.054514003122695609e+00,-5.349420850654260651e-01,-1.074300335903221937e+00,-2.063065702161376025e-01,1.471981721755690753e+00,-6.420326251096621084e-02,1.149925917869152547e+00,8.920124630460937176e-01,-3.493804063767296242e-01,2.362423277834116986e-01,1.230958778978947787e+00,1.101907060277988126e+00,-8.989205806177799074e-01,-1.105616833156426448e+00,-1.898997633056928869e-01,-2.309764470227019251e-01,-3.912436482895498835e-01,8.480752610532630298e-01,-1.285005463608711596e+00,-2.340814427503996153e+00,1.176366469300067913e-01,-1.736278225655535135e+00,1.553425675532817740e+00,1.128412883272538858e+00,1.183048643455265836e+00,-4.842690959931705841e-01,3.315265543233538587e-02,-5.350915555572327564e-01,1.122706263536268789e+00,-3.766604633358025533e-01,7.332855238645379359e-01,8.313161545840073163e-01,-1.126742943871554603e+00,-2.135777997717364651e-01,-9.175466647421709476e-02,9.830392813446847677e-01,-8.029211218622366308e-01,6.732901541514049182e-01,-9.952334261142343763e-01,-1.429952643206161778e+00,8.774538367434667752e-01,1.066503113241339618e+00,-2.098527039216552037e+00,1.375047244874370467e+00,-7.086001112330780893e-02,-1.263666094800730777e+00,-1.900873899585884486e+00,-7.995339408726962471e-01,1.249590607137321535e-01,7.855818402098397879e-01,-1.178029845776561890e+00,-5.934004565896711103e-01
2.678138231315904116e-01,-5.806981080407386253e-01,8.750533258988808516e-01,-1.075662942766338448e+00,6.474890199807453728e-02,2.849567727425228458e-01,1.016732076479180513e+00,3.347962544472429802e-01,-1.435250706041682811e+00,-2.647226127585640687e-01,2.350998062884146478e+00,-1.440430183865256675e+00,-1.330839782592430298e+00,1.047989201336830156e+00,-7.035672355978439541e-01,2.179336340946350370e-01,-1.022928953025226573e+00,1.652834384648087962e+00,-1.053690116588892195e-01,3.148625608107635254e-01,-3.540049468718367010e-01,-2.922515184531843668e-01,1.976031120325978829e+00,-6.146353668476306487e-01,3.398416190472485221e-01,-1.225617671448797186e+00,8.814690603984048911e-01,-5.225456730474785649e-01,-2.121003655217587713e+00,1.363299457356447753e-01,1.219891727390526093e+00,-3.879001839510168859e-01,-2.383812291142735962e+00,-2.286688241084208761e-01,-1.049638707396015058e-01,-1.433307170787383678e+00,-1.151560755038394834e+00,2.519402813982344558e+00,9.485730534063957498e-01,-1.231306985567521384e+00,-5.445769201950909633e-01,1.897575502743967135e+00,5.267751383723171532e-01,7.594932260845844718e-01,8.514356951340421031e-02,-1.457567721588924003e+00,-5.699335007291382871e-01,4.726984976047284848e-01,-9.030215926759572742e-01,4.558118109508902394e-01,8.451685389630604339e-01,-6.491560981298371003e-01,5.953052932700176880e-01,-3.560144025415417079e-01,1.196455030612040504e+00,3.164621544181316359e-01,-1.069597686520102231e+00,2.078147548217205376e+00,4.914405751791735555e-01,1.890834644548993859e+00,3.624291114205872022e-01,7.786000666675905180e-01,-6.612771806049532186e-01,-2.176647886933885001e+00,-1.805821541627588900e+00,-6.690375789533939965e-01,-1.343139263338337663e-01,5.398427591979032547e-01,5.597577798179951269e-01,-8.748413935427609700e-02,3.186886138162857707e-01,-1.600081093583442859e+00,-1.269842363155710752e+00,2.726706647160213492e+00,1.003905165433116586e+00,6.572813566243749239e-01,6.529670774487557061e-01,-5.497299523033736257e-01,1.303858705265227735e+00,1.146662043924193242e+00
-3.077049239424723970e-01,-4.453096469222151410e-01,-9.626839674293377613e-02,-8.912454086233219108e-01,1.178213771718793906e-01,-1.543395566937096064e-01,1.076953633077928130e+00,1.503929867623581274e+00,1.535047136011113311e+00,-8.499119670102444069e-01,1.370464456588216917e+00,-8.754137072258587615e-01,7.536484576087885134e-01,-2.929974400676446100e-01,1.989145451174713530e+00,-6.287102140024798391e-01,3.576395510778750397e-01,9.171165724900907090e-01,1.754065463117428170e+00,-1.731495912803544257e-01,2.662241307180959748e-01,3.228706729221755833e-01,2.659584698983853412e-01,6.702105858337034650e-02,1.196333974999558736e+00,-2.788229228706654572e-01,-6.864549892082275617e-01,1.665667765634729180e+00,-3.882318205587687587e-01,1.228189248231969399e+00,6.539787517277396711e-01,4.263334035279334744e-01,6.161415478198153384e-01,-1.013998101610859015e+00,9.298299819100511177e-02,3.199299495113137048e-01,6.320156711966242735e-01,7.841160543607063327e-02,6.648437210250879303e-01,-7.371921432765270454e-01,-1.149049009093271900e+00,-5.283355172993988713e-01,-6.568375845449960782e-01,4.850428800316699540e-01,-6.465174590258645493e-01,-6.212455823360700791e-01,5.882341198051176390e-01,1.288741307025521365e+00,5.847611512993799998e-01,3.884161347778439799e-01,-1.144841911747974228e+00,-2.234719371618815398e+00,-2.535999249962178070e-01,8.915469841007286900e-02,7.399266746269714257e-02,1.024305481885791513e+00,-1.475378288376714142e+00,6.992638835532897224e-01,1.092785663255346096e+00,7.556001052347404157e-01,-7.359054118792265897e-02,-9.497371301333690230e-01,-1.302287553223543393e-01,-1.001132559747223816e+00,-5.665014090818864395e-02,2.037107893167079409e-01,4.005774055476347684e-01,7.247055401490745119e-01,1.010432265026649956e+00,-2.677834335558468282e-01,5.511387307231814248e-01,-6.653058069251759354e-01,5.531175205653466875e-01,-8.566279564608563213e-01,7.090477455559834885e-01,1.363708421227629031e-01,-1.447881903622243227e+00,-4.729612845723633052e-01,-2.765444160559227260e-01,9.007518625970117876e-01
-1.939276250627072429e+00,-9.713655349551917340e-01,-1.186790989363468718e+00,4.874669248379855380e-01,-8.270247100107256388e-01,4.109415302719284652e-02,-3.027257303492594254e-01,-6.240690380421931582e-01,6.016557108017264177e-01,8.999296626552225620e-01,1.460254880385224441e+00,9.978446851804059214e-01,-1.934065758224600806e+00,8.759110616231015334e-02,-4.301809740036460772e-01,-3.357995887370390231e-01,-3.932174680928915422e-01,2.355377226862702955e-01,-1.496982232195240181e+00,5.278387432970130799e-01,2.098614931330167743e-01,-4.933545008458181669e-01,4.897553153212887977e-01,2.175695776930369973e+00,3.269124498056698580e-01,2.448022972818624243e-01,-1.207560847841244289e+00,1.236534457435773060e+00,2.081056212391945159e-01,3.492949981190298092e-01,7.446182511115285729e-01,-7.916531995061236726e-01,7.471517653071152454e-01,4.325348517494891076e-02,1.114643478224744966e-01,-7.296814952033633395e-01,7.240226665273707951e-01,-5.861841069545862259e-01,-2.458795326530103242e-01,4.476546789621501099e-01,-6.095914472389852845e-01,1.190371959505743149e+00,-5.525319125570059275e-02,1.321048737795140482e-01,-9.064359653012721285e-01,5.310997243425338299e-01,1.400117729902451424e+00,3.382227510988722874e-01,6.743447302536837995e-01,-2.820010199296501541e-01,-7.264658954781498812e-01,1.453123681758164309e+00,-5.252892105982708282e-01,-3.656518016636905455e-01,1.220756235253161126e+00,1.194900867174429671e+00,7.000393440731723649e-01,1.025660107990935543e+00,-5.772536011509031839e-01,8.499368820581462147e-01,-1.080007733026829175e+00,-6.075433568044509569e-02,7.490713152564015820e-01,3.300005191520770098e-01,5.292108529153695118e-01,6.870179091181275455e-01,-8.978335023248138480e-01,-8.238016484458496880e-01,-1.070692916477731238e+00,-8.870749851386960927e-01,-1.331148158045218910e-01,1.435657329550548589e+00,1.372539043259787706e+00,2.722845131330053903e+00,-5.146238692719737884e-01,1.663459425542445969e+00,-1.167544138171136447e+00,7.367453822604539404e-01,-5.473753941041714643e-01,1.405001817759260474e-01
8.498895168312607939e-01,-1.690109281943706632e-02,-2.828185575394246212e-02,6.141478005892830883e-01,-1.588337275803324511e+00,9.996520215104610640e-01,-3.438302190403797476e-01,1.529390478495472383e+00,-3.567240461608301993e-01,2.296981553265270148e-01,-7.517548975817375245e-01,-9.624973580352685909e-01,-1.837490894376879957e+00,9.147147545893732357e-01,-6.462130890112172121e-01,1.412461923399446206e+00,-1.624668912250647024e+00,-1.944011175324839025e+00,1.277214384219954812e+00,6.159728419873338190e-01,-6.614200615402027195e-01,-1.292561585297656412e+00,7.387423407515483209e-01,-1.834675784796243325e-01,4.067386120830772112e-01,5.121627375485279243e-01,1.292868307884027068e+00,-8.785073069620201736e-01,-1.543271088040746031e-01,6.985351756479759588e-01,8.718190986007734455e-01,-1.956678011583617705e-01,5.457768105636540135e-01,7.025277238188561146e-02,-2.167769259467634824e-01,-2.951540868392893202e+00,-4.895161952320645771e-01,-8.397244399202792309e-01,-6.237513799287869309e-01,2.245443120025667760e-01,6.226956743145265483e-01,-4.506636608917294340e-01,1.194593374835817290e+00,2.192336050072252185e-01,-1.427900138584582646e+00,-8.008269392506428552e-02,5.658851070789722160e-01,1.441031167929843093e+00,-1.631392452459957676e-01,6.337789162210444305e-01,1.395366877066179234e-01,-1.767025723289985972e+00,9.348621174354642127e-01,2.558397563304736777e-01,1.106289150333214177e+00,-1.062921743051250756e+00,1.351828030918657442e+00,2.522272395426287117e-01,8.337016409176939424e-01,5.080625436983479126e-01,2.717594285472738069e-01,-4.856817356974172384e-01,1.746786527182882520e-01,-3.537256447127915537e-01,5.254496498836398466e-01,1.503568989978976367e+00,-5.096016637959254192e-01,-1.871350144074715116e+00,3.042739972543520577e-01,-1.159462553594394318e+00,-6.896870030037194343e-01,-1.591567655237309475e+00,1.087171232440190760e+00,-2.518337144473423717e-01,2.010424004985692292e+00,3.022185638384375025e-02,4.672684018938194073e-01,-9.487916388331228690e-02,4.875328511761074790e-02,-1.497323416669797069e+00
7.440613110652705142e-01,1.111756003839253326e+00,1.330679653668676687e+00,4.872669565345641440e-01,-1.139822220683301524e+00,-9.738343128315386510e-01,-7.955494165128192963e-01,1.386243292120238335e+00,-4.036478803824010142e-01,8.286796601504881066e-01,-9.488176779851316134e-01,8.688184311506190749e-01,1.139943384086899297e-01,-8.390437473628254983e-01,-8.500952457927284378e-01,1.010800279564097459e-01,3.970748573508704471e-01,-1.441389432083525657e+00,-5.932535237761283886e-01,-1.610856635390145897e+00,-1.369567127777681914e-01,6.216076940470987022e-01,4.818790334836741129e-01,1.776722246952822326e+00,-1.444044165212886310e-02,-4.592563396189698610e-02,1.843145267287815137e-01,-6.331138289876757641e-01,5.327427450595738634e-01,-1.703055609266729942e+00,7.309960163900937058e-01,-2.199341183765622654e-01,-8.149363920805145420e-03,2.196940195141047214e-01,-8.327507463179214531e-01,-1.148719314945762182e+00,-2.016602281727492840e-01,4.593820777598057736e-01,-4.557637755213374553e-01,1.178173231861802339e+00,1.696858867596301446e+00,5.956972478538923310e-01,-8.860138279869896882e-01,-7.714153860116581551e-01,3.382508003895416948e-01,9.334036470895956672e-01,-1.644822509313357495e+00,-2.742931037818289175e-01,-8.399246502964842209e-01,-4.997869409281482378e-01,-1.351571022521208087e+00,3.543448902448053661e-01,4.104838378434912394e-01,5.764324706349904098e-02,-1.627409880172345336e+00,1.802513241650364417e+00,-5.455283500659491303e-01,2.448833056123473073e-01,8.812122632832037894e-01,1.560952054506020703e+00,7.489211235514027232e-01,7.331450159837965552e-01,1.309792980654677530e+00,1.362543357126308585e+00,2.315392445944064015e+00,-6.472807211087991952e-01,-5.898154683579089896e-01,2.261788192080725346e-01,-8.750879911918797438e-01,1.945992389012786150e-01,-3.924411638626349452e-01,4.195969232809691474e-01,-1.992716310422378845e-01,-6.120632050642119681e-01,-4.637146429979956130e-02,1.731150341427350137e+00,6.404733356117122689e-01,-1.208793307072212553e+00,-8.037158414183629418e-01,7.876963499616745912e-01
